MS SubClass,Overall Qual,Year Built,Year Remod/Add,BsmtFin Type 1,Total Bsmt SF,1st Flr SF,Gr Liv Area,Full Bath,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,SalePrice,SaleDate,House Age,Remodel Age,Age Bucket,Total SF,Total SF Plus Garage,Total Baths,Price per SF,Qual x SF,Season Sold,Exter Qual_Ord,Bsmt Qual_Ord,Heating QC_Ord,Kitchen Qual_Ord,Fireplace Qu_Ord,Functional_Ord,Neighborhood__BrkSide,Neighborhood__ClearCr,Neighborhood__CollgCr,Neighborhood__Crawfor,Neighborhood__Edwards,Neighborhood__Gilbert,Neighborhood__IDOTRR,Neighborhood__MeadowV,Neighborhood__NAmes,Neighborhood__NWAmes,Neighborhood__NoRidge,Neighborhood__NridgHt,Neighborhood__OldTown,Neighborhood__SWISU,Neighborhood__Sawyer,Neighborhood__Somerst,Neighborhood__StoneBr,Neighborhood__Timber,House Style__2Story,House Style__Other,House Style__SFoyer,Bldg Type__2fmCon,Bldg Type__Duplex,Bldg Type__Twnhs,Bldg Type__TwnhsE,Sale Condition__Normal,Sale Condition__Other,Sale Condition__Partial,Sale Type__New,Sale Type__Other,Sale Type__WD ,Garage Type__BuiltIn,Garage Type__Detchd,Garage Type__Other,Foundation__CBlock,Foundation__PConc,Foundation__Slab,Exterior 1st__CemntBd,Exterior 1st__HdBoard,Exterior 1st__MetalSd,Exterior 1st__VinylSd,Exterior 1st__Wd Sdng,Exterior 1st__WdShing,Exterior 2nd__CmentBd,Exterior 2nd__HdBoard,Exterior 2nd__MetalSd,Exterior 2nd__VinylSd,Exterior 2nd__Wd Sdng,Exterior 2nd__Wd Shng,Roof Style__Hip,MS Zoning__Other,MS Zoning__RL,MS Zoning__RM,Lot Shape__IR2,Lot Shape__Reg,Lot Config__CulDSac,Lot Config__Inside,Condition 1__Feedr,Condition 1__Norm,Condition 1__PosN
80,7,2000,2000,GLQ,384.0,774,1430,2,2000.0,Fin,2.0,400.0,180000,2010-04-01,10,10,≤10,1814.0,2214.0,2.5,99.22822491730982,12698.0,Spring,3,4.0,5,3,3.0,8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
60,7,2001,2001,Unf,884.0,884,2035,2,2001.0,Fin,2.0,434.0,222500,2010-05-01,9,9,≤10,2919.0,3353.0,2.5,76.2247344981158,20433.0,Spring,4,4.0,5,4,4.0,8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
60,9,1999,1999,Unf,1393.0,1422,2599,2,1999.0,Fin,3.0,779.0,333168,2010-05-01,11,11,11-30,3992.0,4771.0,2.5,83.45891783567134,35928.0,Spring,4,4.0,5,4,3.0,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
60,8,1998,1998,Unf,1629.0,1645,2475,2,1998.0,Fin,3.0,962.0,355000,2010-01-01,12,12,11-30,4104.0,5066.0,2.5,86.5009746588694,32832.0,Winter,4,5.0,5,4,3.0,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False
20,7,1996,1996,GLQ,1720.0,1720,1720,2,1996.0,Fin,2.0,527.0,260400,2010-03-01,14,14,11-30,3440.0,3967.0,2.0,75.69767441860465,24080.0,Spring,4,4.0,5,4,3.0,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False
60,8,1994,1995,GLQ,1463.0,1500,2622,2,1994.0,RFn,2.0,712.0,325000,2010-04-01,16,15,11-30,4085.0,4797.0,2.5,79.5593635250918,32680.0,Spring,4,5.0,5,4,3.0,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
60,8,1999,2007,GLQ,1152.0,1164,2270,2,1999.0,Fin,3.0,671.0,290000,2010-04-01,11,3,11-30,3422.0,4093.0,2.5,84.7457627118644,27376.0,Spring,4,4.0,5,4,4.0,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
60,7,1998,1998,Unf,1195.0,1195,1839,2,1998.0,Fin,2.0,486.0,221000,2010-06-01,12,12,11-30,3034.0,3520.0,2.5,72.84113381674358,21238.0,Summer,4,4.0,4,3,0.0,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False
20,8,2005,2006,Unf,1595.0,1595,1595,2,2005.0,RFn,3.0,880.0,221500,2010-05-01,5,4,≤10,3190.0,4070.0,2.0,69.43573667711598,25520.0,Spring,4,4.0,5,4,4.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False
20,7,2009,2010,Unf,1218.0,1218,1218,2,2009.0,RFn,2.0,676.0,204500,2010-04-01,1,0,≤10,2436.0,3112.0,2.0,83.94909688013136,17052.0,Spring,4,4.0,5,4,0.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False
60,7,2009,2009,GLQ,756.0,764,1547,2,2009.0,Unf,2.0,614.0,215200,2010-06-01,1,1,≤10,2303.0,2917.0,2.5,93.4433347807208,16121.0,Summer,3,4.0,5,4,0.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
20,8,2008,2008,GLQ,1566.0,1566,1566,2,2008.0,RFn,2.0,750.0,262500,2010-04-01,2,2,≤10,3132.0,3882.0,2.0,83.81226053639847,25056.0,Spring,4,4.0,5,4,0.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
60,7,2004,2005,GLQ,991.0,991,1947,2,2004.0,RFn,2.0,678.0,254900,2010-05-01,6,5,≤10,2938.0,3616.0,2.5,86.75970047651464,20566.0,Spring,4,4.0,5,4,4.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
20,6,2005,2005,GLQ,1468.0,1468,1468,2,2005.0,Fin,2.0,528.0,271500,2010-05-01,5,5,≤10,2936.0,3464.0,2.0,92.47275204359673,17616.0,Spring,4,5.0,5,4,4.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
60,7,2004,2004,GLQ,956.0,956,2084,2,2004.0,RFn,2.0,618.0,233000,2010-01-01,6,6,≤10,3040.0,3658.0,2.5,76.64473684210526,21280.0,Winter,4,4.0,5,4,0.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
60,7,2004,2004,Unf,831.0,831,1659,2,2004.0,RFn,2.0,484.0,181000,2010-04-01,6,6,≤10,2490.0,2974.0,2.5,72.69076305220884,17430.0,Spring,4,4.0,5,4,0.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False
60,7,1994,2002,GLQ,948.0,1222,2110,2,1994.0,RFn,2.0,463.0,205000,2010-05-01,16,8,11-30,3058.0,3521.0,2.5,67.0372792674951,21406.0,Spring,4,4.0,5,4,2.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
120,6,1980,1980,BLQ,923.0,923,923,2,1980.0,RFn,1.0,264.0,143000,2010-05-01,30,30,11-30,1846.0,2110.0,2.0,77.46478873239437,11076.0,Spring,3,4.0,3,3,3.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
60,6,1992,1992,Unf,1055.0,1055,1845,2,1992.0,RFn,2.0,462.0,189000,2010-05-01,18,18,11-30,2900.0,3362.0,2.5,65.17241379310344,17400.0,Spring,4,4.0,5,4,3.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False
120,6,1979,1979,Unf,918.0,918,918,2,1979.0,Unf,1.0,264.0,99500,2010-04-01,31,31,30-60,1836.0,2100.0,2.0,54.19389978213508,11016.0,Spring,3,4.0,3,3,3.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
120,6,1984,1984,ALQ,744.0,752,752,1,1984.0,Unf,1.0,264.0,125000,2010-02-01,26,26,11-30,1496.0,1760.0,1.0,83.55614973262033,8976.0,Winter,3,4.0,3,3,0.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
60,7,1993,2003,BLQ,996.0,1014,1744,2,1993.0,RFn,2.0,457.0,194500,2010-02-01,17,7,11-30,2740.0,3197.0,2.5,70.98540145985402,19180.0,Winter,4,4.0,5,4,0.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
20,6,1984,1985,GLQ,1040.0,1097,1097,2,1986.0,Unf,2.0,480.0,152000,2010-05-01,26,25,11-30,2137.0,2617.0,2.0,71.127749181095,12822.0,Spring,3,4.0,3,3,0.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
60,6,1980,1981,Unf,650.0,888,1564,2,1980.0,Unf,2.0,476.0,171000,2010-04-01,30,29,11-30,2214.0,2690.0,2.5,77.23577235772358,13284.0,Spring,3,4.0,3,3,3.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
30,5,1920,1950,Unf,816.0,1012,1012,1,1920.0,Unf,1.0,429.0,67500,2010-04-01,90,60,60+,1828.0,2257.0,1.0,36.925601750547045,9140.0,Spring,3,3.0,3,3,0.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
90,6,1978,1978,,0.0,1318,1902,2,1978.0,Unf,2.0,539.0,112000,2010-04-01,32,32,30-60,1902.0,2441.0,2.0,58.88538380651946,11412.0,Spring,3,0.0,3,3,0.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
85,5,1961,1995,ALQ,1109.0,1155,1155,1,1987.0,Unf,2.0,576.0,148000,2010-06-01,49,15,30-60,2264.0,2840.0,1.0,65.37102473498233,11320.0,Summer,3,3.0,3,4,0.0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
20,5,1965,2009,GLQ,894.0,894,894,1,1973.0,Unf,1.0,336.0,138500,2010-04-01,45,1,30-60,1788.0,2124.0,1.0,77.46085011185683,8940.0,Spring,3,3.0,5,3,4.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False
20,5,1967,1967,BLQ,882.0,900,900,1,1970.0,Unf,1.0,280.0,122000,2010-02-01,43,43,30-60,1782.0,2062.0,1.0,68.46240179573513,8910.0,Winter,3,3.0,3,3,0.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
20,5,1963,1963,ALQ,1040.0,1040,1040,1,1963.0,Fin,1.0,308.0,133000,2010-06-01,47,47,30-60,2080.0,2388.0,1.5,63.94230769230769,10400.0,Summer,3,3.0,2,3,0.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
20,5,1962,2010,ALQ,1040.0,1040,1040,1,1962.0,Unf,1.0,260.0,127000,2010-04-01,48,0,30-60,2080.0,2340.0,1.5,61.05769230769231,10400.0,Spring,3,3.0,5,3,0.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
20,6,1974,2002,BLQ,1208.0,1494,1494,2,1974.0,Fin,2.0,461.0,169000,2010-04-01,36,8,30-60,2702.0,3163.0,2.0,62.546262028127316,16212.0,Spring,3,3.0,5,3,2.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
60,7,1992,1992,GLQ,750.0,1061,1923,2,1992.0,RFn,2.0,564.0,190000,2010-06-01,18,18,11-30,2673.0,3237.0,2.5,71.0811821922933,18711.0,Summer,4,4.0,5,4,3.0,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
60,8,1993,1993,LwQ,1231.0,1251,2349,2,1993.0,RFn,3.0,762.0,362500,2010-06-01,17,17,11-30,3580.0,4342.0,2.5,101.25698324022346,28640.0,Summer,4,4.0,5,4,3.0,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
60,8,1992,1993,GLQ,1390.0,1402,2225,2,1992.0,RFn,3.0,713.0,285000,2010-06-01,18,17,11-30,3615.0,4328.0,2.5,78.83817427385893,28920.0,Summer,4,4.0,5,4,3.0,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
